"","Direcciones","lat","lon"
"25324","ESTACION DE METRO MENDEZ ALVARO MADRID",40.3961425,-3.6784657
"25325","CALLE DE GUTIERREZ CANALES - CALLE DE GUADALAJARA MADRID",40.448749,-3.6149639
"25326","CALLE DE LAS HIGUERAS - CALLE DE ALMAZAN MADRID",40.40569,-3.7451818
"25327","AVENIDA DE CANILLEJAS A VICALVARO - CALLE DE ARCOS DE JALON MADRID",40.4287567,-3.6110346
"25328","BULEVAR DE JOSE PRAT - AVENIDA DE LA DEMOCRACIA MADRID",40.39621,-3.61796
"25329","CALLE DE MONTELEON - CALLE DE SANDOVAL MADRID",40.4301222,-3.7045866
"25330","CALLE DEL ARQUITECTO LOPEZ OTERO - CALLE DE EL GRECO MADRID",40.4386106,-3.732592
"25331","CALLE DE NAVIA - CALLE DE LUIS CHAMIZO MADRID",40.3864467,-3.7670248
"25332","CALLE DE MAMERTO LOPEZ - CALLE DE ISABELITA USERA MADRID",40.3795892,-3.7071207
"25333","CALLE DEL CAMPO DE LA TORRE - CALLE DE MINERVA MADRID",40.3969487,-3.6054612
"25334","CALLE DE SANTIAGO DE COMPOSTELA - CALLE DE LA ISLA DE TABARCA MADRID",40.4762305,-3.7216143
"25335","AVENIDA DE ARAGON - CALLE DEL MARQUESADO DE SANTA MARTA MADRID",40.447775,-3.625335
"25336","CALLE DE LA ISLA DE TABARCA - CALLE DE LAS ISLAS CIES MADRID",40.4790358,-3.72261
"25337","CALLE DE LOS REYES - PLAZA DE ESPAÑA MADRID",40.423389,-3.71084
"25338","CALLE DE FLORESTAN AGUILAR - CALLE DEL DOCTOR GOMEZ ULLA MADRID",40.4307935,-3.6672678
"25339","PASEO DE RUPERTO CHAPI - PLAZA DE LA REPUBLICA DE CHILE MADRID",40.4198427,-3.6814313
"25340","AVENIDA DEL PADRE PIQUER - CALLE DE MAQUEDA MADRID",40.3920884,-3.7631888
"25341","CALLE DE SANTA MARIA MAGDALENA - TRAVESIA DE SANTA MARIA MAGDALENA MADRID",40.462034,-3.6707316
"25342","CALLE DE CLEMENTE FERNANDEZ - CALLE DE SEVERINO AZNAR EMBID MADRID",40.4077327,-3.73744
"25343","CALLE DE LA VIRGEN DE BELEN - CALLE DE MERCEDES ARTEAGA MADRID",40.3908084,-3.7231874
"25344","CALLE DE ALFONSO XIII - PLAZA DEL PERU MADRID",40.4603698,-3.676376
"25345","AVENIDA DE CANILLEJAS A VICALVARO - PLAZA DE LA VICALVARADA MADRID",40.4265121,-3.6114963
"25346","CALLE DEL ARROYO DE POZUELO - CUESTA DEL GALBAN MADRID",40.452433,-3.7787617
"25347","CALLE DE MOLINA - CALLE DE ROSARIO ROMERO MADRID",40.4703585,-3.6997749
"25348","AVENIDA DE ARCENTALES - AVENIDA DE MARCONI MADRID",40.334047,-3.694737
"25349","CALLE DE GUILLERMO PINGARRON - CALLE DE SANTIAGO ALIO MADRID",40.3869764,-3.6470501
"25350","CALLE DE BALEARES - PASEO DE SANTA MARIA DE LA CABEZA MADRID",40.3897292,-3.7129216
"25351","CALLE DE ROGELIO FOLGUERAS - CALLE DE SANZ RASO MADRID",40.3939158,-3.6585751
"25352","CARRETERA  M-21 - CALLE DE ARTURO SORIA MADRID",40.4405061,-3.6404247
"25353","CALLE DE SINESIO DELGADO - PASEO DE LA CASTELLANA MADRID",40.4751111,-3.6872269
"25354","CALLE DE TORRELAGUNA - CALLE DE JOSE SILVA MADRID",40.453455,-3.660575
"25355","CALLE DE MELENDEZ VALDES - CALLE DEL ARCIPRESTE DE HITA MADRID",40.4332786,-3.7173251
"25356","CALLE DE CEBREROS - CALLE DE LA HUERTA DE CASTAÑEDA MADRID",40.4049028,-3.742294
"25357","CALLE DE SEPULVEDA - CALLE DE GOTARRENDURA MADRID",40.4039069,-3.7365328
"25358","CALLE DE JUAN HURTADO DE MENDOZA - CALLE DE JUAN RAMON JIMENEZ MADRID",40.4600456,-3.6866294
"25359","ESTACION DE METRO PLAZA DE CASTILLA MADRID",40.467515,-3.688935
"25360","CALLE DE CASTIELLO DE JACA - CALLE DE FROMISTA MADRID",40.5087219,-3.6781414
"25361","CALLE DE MIGUEL YUSTE - CALLE DE ALCALA MADRID",40.4412541,-3.6256319
"25362","CALLE DEL ARQUITECTO LOPEZ OTERO - CALLE DEL PINTOR EL GRECO MADRID",40.4386106,-3.732592
"25363","CALLE DE ARTEMISA - CALLE DE LA AERONAVE MADRID",40.4689515,-3.5863982
"25364","CALLE DEL ALCALDE SAINZ DE BARANDA - CALLE DE JOSE LUIS DE ARRESE MADRID",40.4174588,-3.6686852
"25365","CALLE DE BALEARES - CALLE DE VICENTE MARTIN ARIAS MADRID",40.3963077,-3.7136651
"25366","CALLE DE FERNANDO VI - CALLE DE BARQUILLO MADRID",40.4244296,-3.6954031
"25367","GLORIETA DE SANDRO PERTINI - CALLE DE AREQUIPA MADRID",40.46916,-3.64333
"25368","PLAZA DE ALSACIA - CALLE DE NICOLAS SALMERON MADRID",40.4179144,-3.624039
"25369","CALLE DE LOS ASTURIANOS MADRID",40.382464,-3.6420376
"25370","CALLE DE VALLEHERMOSO - CALLE DE DONOSO CORTES MADRID",40.4361809,-3.7085002
"25371","CALLE DE MANUEL FERRERO - CALLE DE RODRIGUEZ JAEN MADRID",40.4684127,-3.6844474
"25372","CALLE DE MATEO GARCIA - CALLE DE ASTORGA MADRID",40.4300036,-3.6527151
"25373","CALLE DE ABADA - PLAZA DEL CARMEN MADRID",40.4194104,-3.7044012
"25374","CALLE DE ARECHAVALETA - CALLE DE ANOETA MADRID",40.3527371,-3.6969582
"25375","PASEO DE SAN FRANCISCO DE SALES - AVENIDA DE PABLO IGLESIAS MADRID",40.4460086,-3.7073128
"25376","AVENIDA DEL VENTISQUERO DE LA CONDESA - CALLE DEL VALLE DE ENMEDIO MADRID",40.4882657,-3.7164361
"25377","CALLE DE LA MARQUESA DE TORRECILLA - CALLE DE ARTURO SORIA MADRID",40.4390704,-3.6390536
"25378","CALLE DE LEDESMA - CALLE DE SERVANDO BATANERO MADRID",40.4297378,-3.6469299
"25379","CALLE DE LAS CATORCE OLIVAS - CALLE DEL THALER MADRID",40.367037,-3.7403531
"25380","AVENIDA DE CANILLEJAS A VICALVARO - CALLE DEL CANAL DE BOSFORO MADRID",40.4394735,-3.6145897
"25381","PLAZA DE LA CEBADA - CALLE DE LA CAVA ALTA MADRID",40.4104876,-3.7101748
"25382","CALLE DEL CERRO DE LA CARRASQUETA - CALLE DE PEÑA DEL AGUILA MADRID",40.4863095,-3.7252649
"25383","CALLE DEL CAPITAN BLANCO ARGIBAY - CALLE DE GUZMANIA MADRID",40.4662881,-3.7019589
"25384","AVENIDA DE ORCASUR - CALLE DE FERNANDO ORTIZ MADRID",40.3670174,-3.7015884
"25385","CALLE DE ALCALA - CALLE DE AGUIRRE MADRID",40.4221757,-3.6815771
"25386","CALLE DE ALDEANUEVA DE LA VERA - CALLE DE TALAYUELA MADRID",40.3765403,-3.7764544
"25387","AVENIDA DE AMERICA - AVENIDA DE LA PAZ MADRID",40.4430546,-3.664164
"25388","PLAZA DE LA PARROQUIA - CALLE DE LA SOMBRA MADRID",40.3800706,-3.7411042
"25389","PASEO DE EXTREMADURA - CALLE DE SESEÑA MADRID",40.411272,-3.735388
"25390","CALLE DE TELLEZ - CALLE DE LEON GIL DE PALACIO MADRID",40.4022984,-3.6793812
"25391","CALLE DE SOR ANGELA DE LA CRUZ - PLAZA DE CUZCO MADRID",40.4595762,-3.6928152
"25392","CALLE DEL GENERAL RICARDOS - CALLE DE RAMON SAINZ MADRID",40.3858831,-3.735756
"25393","CALLE DEL PLAN PARCIAL - CALLE DEL RANCHO MADRID",40.3713755,-3.7088274
"25394","CALLE DEL SEIS DE DICIEMBRE - CALLE DEL BARDEGUERAL MADRID",40.4498448,-3.7718006
"25395","CALLE DE ESCANDON - CALLE DE LAS MORERAS MADRID",40.3452888,-3.7102791
"25396","CALLE DEL GENERAL CABRERA - CALLE DE PEDRO TEIXEIRA MADRID",40.4552137,-3.6960431
"25397","CALLE DE ANTONIO GONZALEZ PORRAS - CALLE DE ERNEST HEMINGWAY MADRID",40.3903133,-3.7167873
"25398","CALLE DE TIMOTEO PEREZ RUBIO - AVENIDA DE ENTREVIAS MADRID",40.3880869,-3.6717098
"25399","GRAN VIA DE SAN FRANCISCO - PLAZA DE SAN FRANCISCO MADRID",40.4099812,-3.7143446
"25400","CALLE DE CAMPEZO - CALLE DE LAGUARDIA MADRID",40.4462666,-3.5826084
"25401","CALLE DE BENITA AVILA - CARRETERA DE CANILLAS MADRID",40.4629185,-3.6503929
"25402","CALLE DE DOÑA URRACA - CALLE DE ANTILLON MADRID",40.4127684,-3.7281693
"25403","CALLE DE MELENDEZ VALDES - CALLE DE ANDRES MELLADO MADRID",40.4330536,-3.7144816
"25404","CALLE DE LOS ANDALUCES - CALLE DE SAN CLAUDIO MADRID",40.389454,-3.6359661
"25405","AVENIDA DE MONFORTE DE LEMOS - PLAZA DE VERIN MADRID",40.4782664,-3.7095011
"25406","CALLE DE SIERRA MOLINA - CALLE DE MAESE NICOLAS MADRID",40.3879537,-3.6677793
"25407","CALLE DE DONOSO CORTES - CALLE DE BLASCO DE GARAY MADRID",40.4363122,-3.711345
"25408","AVENIDA DEL DOCTOR GARCIA TAPIA - CALLE DEL ALCALDE GARRIDO JUARISTI MADRID",40.4137412,-3.6577275
"25409","CALLE DE TAMPICO - CALLE DE PUERTO VALLARTA MADRID",40.4412602,-3.6329294
"25410","CALLE DE VALLE INCLAN - CALLE DEL GENERAL ROMERO BASART MADRID",40.3789567,-3.772883
"25411","AVENIDA DE DONOSTIARRA - PLAZA DE JOSE BANUS MADRID",40.43457,-3.65658
"25412","CALLE DE ANDRES MELLADO - CALLE DE DONOSO CORTES MADRID",40.4364495,-3.7142598
"25413","CAÑADA  REAL GALIANA - ACCESO DE LA AVENIDA DEL MEDITERRANEO MADRID",40.4067088,-3.668696
"25414","AVENIDA DE LOS ROSALES - CALLE DEL ORO MADRID",40.3507761,-3.6774703
"25415","PLAZA DE LEGAZPI - CALLE DEL VADO DE SANTA CATALINA MADRID",40.3910343,-3.6954998
"25416","AVENIDA DE SANTA EUGENIA - CALLE DE POZA DE LA SAL MADRID",40.3790428,-3.6029789
"25417","AVENIDA DE MIGUEL HERNANDEZ - CALLE DE LOS ARAGONESES MADRID",40.381152,-3.643599
"25418","AVENIDA DE RAFAEL ALBERTI - CALLE DE TORREMOLINOS MADRID",40.38508,-3.6421745
"25419","CALLE DEL GENERAL RICARDOS - COMPLEJO  PLAZA DE TOROS DE VISTA ALEGRE MADRID",40.3861623,-3.7396441
"25420","CALLE DE VITAL AZA - CALLE DE JOSE ARCONES GIL MADRID",40.4336813,-3.638
"25421","CALLE DE ARCOS DE JALON - CALLE DE SAN ROMAN DEL VALLE MADRID",40.420816,-3.6216663
"25422","RONDA DEL CABALLERO DE LA MANCHA - CALLE DE ALDONZA LORENZO MADRID",40.4994531,-3.6901322
"25423","PLAZA DE LA CEBADA - CALLE DE TOLEDO MADRID",40.4104719,-3.7090751
"25424","SUBTERRANEO - AVENIDA DE AMERICA MADRID",40.4486175,-3.6356995
"25425","AVENIDA DE LOGROÑO - CALLE DE PLAYA DE RIAZOR MADRID",40.4756354,-3.5824169
"25426","CALLE DE SARRE - AVENIDA DE GUADALAJARA MADRID",40.4218254,-3.6138991
"25427","CALLE DE POLAN - AVENIDA DE LOS POBLADOS MADRID",40.3734013,-3.7261945
"25428","CALLE DE ADONIS - CALLE DE GORDOLOBO MADRID",40.386893,-3.7742255
"25429","CALLE DEL DOCTOR RAMON CASTROVIEJO - CALLE DEL PUERTO DE MASPALOMAS MADRID",40.4793377,-3.7144009
"25430","CALLE DE ARECHAVALETA - TRAVESIA DE ARECHAVALETA MADRID",40.3509289,-3.698095
"25431","CALLE DE SEGOVIA - CUESTA DE LA VEGA MADRID",40.4139115,-3.7168569
"25432","CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA MADRID",40.4186962,-3.6964328
"25433","CALLE DEL ALTO DE LA SARTENILLA - CALLE DE SERRANILLOS DEL VALLE MADRID",40.3632039,-3.6171066
"25434","CALLE DE SINESIO DELGADO - PLAZA DE CASTILLA MADRID",40.4745934,-3.6908081
"25435","CALLE DE FORSITIA - CALLE DE LAS SOLEDADES MADRID",40.3636467,-3.7551691
"25436","CALLE DE TAMPICO - CALLE DE SIRO MUELA MADRID",40.4429018,-3.6340916
"25437","CALLE DE MENDEZ ALVARO - AVENIDA DE LA ALBUFERA MADRID",40.3974165,-3.6671094
"25438","AVENIDA DE LA AURORA BOREAL - CALLE DE LA CHIMENEA MADRID",40.3991587,-3.6034798
"25439","CALLE DE VALDERROBRES - CALLE DE SAN NARCISO MADRID",40.4445385,-3.6110088
"25440","CALLE DE MARCENADO - CALLE DE GARCIA LUNA MADRID",40.44654,-3.6730912
"25441","CALLE DE MODESTO LAFUENTE - CALLE DE BRETON DE LOS HERREROS MADRID",40.4394657,-3.696187
"25442","CALLE DE ALMAGRO - PLAZA DE ALONSO MARTINEZ MADRID",40.4277643,-3.695651
"25443","AVENIDA DE PEÑA PRIETA - CAMINO DE VALDERRIBAS MADRID",40.4006419,-3.6662284
"25444","AVENIDA DE ARAGON - CALLE DE BERNEDO MADRID",40.4495281,-3.5837051
"25445","CALLE DE ALMERIA - CALLE DE ALCALA MADRID",40.4306936,-3.6632655
"25446","CALLE DE ANTONIO GONZALEZ PORRAS - CALLE DE ANTONIO DE LEYVA MADRID",40.390008,-3.715948
"25447","CALLE DE PEÑARANDA DE BRACAMONTE - CALLE DEL BARRANCO DEL NOVILLO MADRID",40.3703808,-3.6081751
"25448","CALLE DE BRAVO MURILLO - CALLE DE CRISTOBAL BORDIU MADRID",40.4432849,-3.7040641
"25449","CALLE DE ALCALA - CALLE DE ALFONSO GOMEZ MADRID",40.4400725,-3.6301347
"25450","CALLE DE JOSE PEREZ - CARRETERA DE CARABANCHEL A VILLAVERDE MADRID",40.3537384,-3.7068714
"25451","PASEO DEL GENERAL MARTINEZ CAMPOS - CALLE DE SANTA ENGRACIA MADRID",40.4349332,-3.6987287
"25452","CALLE DE LOPEZ DE HOYOS - TRAVESIA DE LAS CAÑAS MADRID",40.4576944,-3.6605071
"25453","CALLE DE ALONSO SAAVEDRA - CALLE DE BURGO DE OSMA MADRID",40.4705001,-3.6629909
"25454","CALLE DE APODACA - CALLE DE FUENCARRAL MADRID",40.4272547,-3.7016751
"25455","CALLE DE SAMBARA - CALLE DE PILEO MADRID",40.4376598,-3.6428125
"25456","CALLE DE MANUEL LUNA - CALLE DE LERIDA MADRID",40.4546954,-3.7005169
"25457","CALLE  VIA LUSITANA - CALLE DE LA CALDERILLA MADRID",40.3633578,-3.7378353
"25458","CALLE DEL CERRO DE LA CARRASQUETA - CALLE DE RISCOS DE POLANCO MADRID",40.4862956,-3.7226881
"25459","AVENIDA DE GUADALAJARA - CALLE DE FRANCFORT MADRID",40.4242745,-3.6070796
"25460","GLORIETA DEL MARQUES DE VADILLO - CALLE  30  15RR MADRID",40.3976391,-3.7160146
"25461","CALLE DEL PUERTO DE NAVACERRADA - CALLE DEL ALTO DEL LEON MADRID",40.3993615,-3.6581807
"25462","AVENIDA DE SANTO DOMINGO DE LA CALZADA - CALLE DE LA SIERRA DE ATAPUERCA MADRID",40.5058381,-3.6667446
"25463","CALLE DE BERENISA - CALLE DEL DRAGON MADRID",40.458036,-3.7816332
"25464","CALLE DE MESENA - CALLE DE JOAQUIN ARROYO MADRID",40.4683318,-3.6636603
"25465","CALLE DE JORGE JUAN - CALLE DE VELAZQUEZ MADRID",40.4217852,-3.684289
"25466","CALLE DE LA ESTAFETA - CALLE DE OTEIZA MADRID",40.3707622,-3.6921733
"25467","CALLE DE GUTIERRE DE CETINA - CALLE DE SANTURCE MADRID",40.4261289,-3.6382153
"25468","CALLE DE PERSEO - CALLE DE LEO MADRID",40.4072464,-3.667489
"25469","PASEO DE SANTA MARIA DE LA CABEZA - CALLE DE MIRASIERRA MADRID",40.3908276,-3.709239
"25470","RONDA DE SEGOVIA - PASEO DE LA VIRGEN DEL PUERTO MADRID",40.410878,-3.7179105
"25471","GLORIETA DEL PUENTE DE SEGOVIA - PASEO DE EXTREMADURA MADRID",40.4140587,-3.724932
"25472","LUGAR DE LA CASA DE CAMPO MADRID",40.4197419,-3.7488366
"25473","PASEO DE LA ESPERANZA - CALLE DEL LABRADOR MADRID",40.4004113,-3.7039441
"25474","PLAZA DE JOSE MARIA SOLER - GRAN VIA DE HORTALEZA MADRID",40.4588353,-3.6683729
"25475","CALLE DE LA EPOCA - CALLE DEL DIARIO LA NACION MADRID",40.4167754,-3.7037902
"25476","CALLE DE EZEQUIEL SOLANA - CALLE DE ACHURI MADRID",40.4281477,-3.6429518
"25477","CALLE DE JOSE SILVA - CALLE DE SAN NEMESIO MADRID",40.4541109,-3.6597822
"25478","CALLE DE AMARA - CALLE DE ARTURO SORIA MADRID",40.4463676,-3.6482706
"25479","CALLE DE ANTONIO LOPEZ - CALLE DEL VADO MADRID",40.3969608,-3.7135227
"25480","AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE FERNANDO DE ROJAS MADRID",40.4928612,-3.6477043
"25481","CALLE DE ALCALA - CALLE DE JOSE ARCONES GIL MADRID",40.4372896,-3.6394531
"25482","PASAJE DE SANTA FELICIDAD - CALLE DE LA COALICION MADRID",40.4239783,-3.6500631
"25483","PLAZA DE DON ANTONIO DE ANDRES - CALLE DE LAS CANTERAS DE TILLY MADRID",40.4167754,-3.7037902
"25484","CALLE DE LA MADRE DE DIOS - CALLE DE SANTA MARIA MAGDALENA MADRID",40.4660552,-3.6718368
"25485","CALLE DE LAS ISLAS CIES - CALLE DE LA ISLA DE AROSA MADRID",40.4814868,-3.7167999
"25486","AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE MANRESA MADRID",40.4903879,-3.696419
"25487","AVENIDA DE LA AVIACION - CARRETERA DEL BARRIO DE LA FORTUNA MADRID",40.3685237,-3.7806676
"25488","CALLE DE JULIAN GAYARRE - CALLE DE VANDERGOTEN MADRID",40.4053037,-3.6829243
"25489","CALLE DE TOMAS REDONDO - CALLE DE LA RIBERA DEL LOIRA MADRID",40.4730489,-3.6308641
"25490","CALLE DEL ALMIRANTE FRANCISCO MORENO - CALLE DE RAMIRO DE MAEZTU MADRID",40.4486205,-3.7211643
"25491","CALLE DE LA INFANTA MERCEDES - CALLE DE MANUEL LUNA MADRID",40.4544825,-3.6989079
"25492","CALLE DE RUFINO BLANCO - CALLE DE RAFAEL JUAN Y SEVA MADRID",40.426674,-3.665629
"25493","CALLE DE FRANCISCO DE ASIS MENDEZ CASARIEGO - CALLE DE DANIEL URRABIETA MADRID",40.4490721,-3.6867031
"25494","CALLE DE LUCHANA - CALLE DE JUAN DE AUSTRIA MADRID",40.4315222,-3.6989382
"25495","CAMINO DE VALDECARROS MADRID",40.3182728,-3.6182799
"25496","CALLE DE MATEO INURRIA - PLAZA DE CASTILLA MADRID",40.4662027,-3.6888478
"25497","CALLE DE PADILLA - CALLE DE NUÑEZ DE BALBOA MADRID",40.4314884,-3.6822422
"25498","CALLE DEL PADRE CLARET - AVENIDA DE RAMON Y CAJAL MADRID",40.4525705,-3.6655067
"25499","AVENIDA DE FILIPINAS - CALLE DE CEA BERMUDEZ MADRID",40.4390965,-3.7128398
"25500","CALLE DE LOS JUGLARES - BULEVAR DE INDALECIO PRIETO MADRID",40.4028215,-3.6202222
"25501","PASEO DE LA HABANA - CALLE DE LOS CONDES DEL VAL MADRID",40.4540958,-3.6838483
"25502","CARRETERA A LA ESTACION DE HORTALEZA - CALLE DEL CAPITAN CORTES MADRID",40.4768059,-3.6542489
"25503","PLAZA DE LOS TRES OLIVOS - CALLE DE ALONSO QUIJANO MADRID",40.5021712,-3.6896433
"25504","CALLE DE SAN BASILIO - CALLE DE JUAN SALAS MADRID",40.3803801,-3.707894
"25505","CALLE DE PUENTEAREAS - CALLE DE ALUSTANTE MADRID",40.4425068,-3.6710679
"25506","CALLE DE ARTURO SORIA - CALLE DE ALLENDESALAZAR MADRID",40.4605675,-3.6621593
"25507","CALLE DE BOIX Y MORER - CALLE DE LUCIO DEL VALLE MADRID",40.4399887,-3.7069006
"25508","CALLE DE MANUEL SILVELA - CALLE DE SAGASTA MADRID",40.4282051,-3.6980892
"25509","CALLE DE SAN QUINTIN - CUESTA DE SAN VICENTE MADRID",40.4210926,-3.7148353
"25510","PASEO DE LAS DELICIAS - PLAZA DE LEGAZPI MADRID",40.3913911,-3.6949956
"25511","CALLE DE PALAS DE REY - CALLE DE FROMISTA MADRID",40.5108223,-3.6727459
"25512","AVENIDA DEL PLANETARIO - SUBTERRANEO MADRID",40.3926187,-3.6852673
"25513","CALLE DE MELCHOR FERNANDEZ ALMAGRO - PLAZA DE REDONDELA MADRID",40.4757655,-3.7090189
"25514","CALLE DE LUIS RUIZ - CALLE DE VITAL AZA MADRID",40.4329029,-3.6398684
"25515","PASEO DE LA ALAMEDA DE OSUNA - CALLE DE MANUEL AGUILAR MUÑOZ MADRID",40.4585554,-3.589056
"25516","CALLE DE VILLACARRIEDO - CALLE DE GALICIA MADRID",40.397638,-3.7711236
"25517","CALLE DE FERNANDO EL CATOLICO - CALLE DE GALILEO MADRID",40.4340736,-3.7102699
"25518","CALLE DE JOSE DEL HIERRO - CALLE DE FEDERICO GUTIERREZ MADRID",40.4376779,-3.6473029
"25519","CALLE DE VILLAAMIL - CALLE DE PEDRO TEZANO MADRID",40.4597294,-3.7076299
"25520","CALLE DE LA LAVANDA - CAMINO DE VALDEHIGUERA MADRID",40.4795983,-3.6293902
"25521","CALLE DEL ALCALDE JUAN DE MATA SEVILLANO - CALLE DE FORJAS MADRID",40.3995333,-3.5859652
"25522","AVENIDA DE RAMON Y CAJAL - CALLE DE MARCENADO MADRID",40.4545863,-3.6604051
"25523","AVENIDA DE PEÑA PRIETA - CALLE DE PICO CEJO MADRID",40.3999267,-3.667051
"25524","CALLE DEL MARAVEDI - CALLE DEL CUARTO MADRID",40.363953,-3.7483112
"25525","CARRETERA DE CASTILLA - PLAZA DE LA REPUBLICA DE CHILE MADRID",40.4582891,-3.7692261
"25526","CALLE DE URUGUAY - CALLE DE VICTOR DE LA SERNA MADRID",40.4546398,-3.6714277
"25527","CALLE DE PEDRO HEREDIA - CALLE DE ALEJANDRO GONZALEZ MADRID",40.4297896,-3.6631985
"25528","CALLE DE BRAVO MURILLO - GLORIETA DE CUATRO CAMINOS MADRID",40.450488,-3.7034411
"25529","CALLE DE SUERO DE QUIÑONES - PLAZA DE LA PROSPERIDAD MADRID",40.44566,-3.6768483
"25530","CALLE DE AFUERAS A VALVERDE - CALLE DE LA ISLA DE FORMOSA MADRID",40.4980882,-3.6879016
"25531","CALLE DE MARIA ODIAGA - CALLE DE ZARAPITOS MADRID",40.3778611,-3.7429181
"25532","AVENIDA DE BRASILIA - CALLE DE BRISTOL MADRID",40.4396468,-3.6622478
"25533","CALLE DE LOS ASTROS - CALLE DE LA ESTRELLA POLAR MADRID",40.4109938,-3.666777
"25534","CALLE DE ALCALA - CALLE DE ANTONIO ACUÑA MADRID",40.4234524,-3.6787358
"25535","CALLE DE ENRIQUE BORRAS - CALLE DE LAS HIGUERAS MADRID",40.4067197,-3.7425911
"25536","CALLE DEL ALMIRANTE FRANCISCO MORENO - CALLE DE LAS MORERAS MADRID",40.4532162,-3.7163842
"25537","CALLE DE LA PRINCESA - CALLE DE ALTAMIRANO MADRID",40.431681,-3.7169998
"25538","AVENIDA DE MACHUPICHU - AVENIDA DE LAS PICEAS MADRID",40.4553001,-3.6231398
"25539","CALLE DE LUIS DE HOYOS SAINZ - CALLE DE ATENAS MADRID",40.4032453,-3.6276849
"25540","CALLE DE AMPARO USERA - CALLE DE ANDRES ARTEAGA MADRID",40.386889,-3.7071925
"25541","CALLE DE ALBOX - CALLE DE MARIA ODIAGA MADRID",40.3745813,-3.7448024
"25542","CALLE DE SAMBARA - CALLE DEL DOCTOR VALLEJO MADRID",40.4370932,-3.6439644
"25543","CALLE DE FERNANDEZ DE LOS RIOS - CALLE DE GAZTAMBIDE MADRID",40.435406,-3.7154656
"25544","CALLE DE ALCALA - CALLE DE SAN MARIANO MADRID",40.4453227,-3.614303
"25545","CALLE DE HERNANDEZ DE TEJADA - AVENIDA DE AMERICA MADRID",40.4469785,-3.6520195
"25546","CALLE DE ABEL - CALLE DE BEIRE MADRID",40.4503263,-3.7082059
"25547","CALLE DE LAS HUERTAS - CALLE DEL LEON MADRID",40.4136358,-3.6989908
"25548","CALLE DE LA OCA - CALLE DEL ABOLENGO MADRID",40.3891527,-3.738524
"25549","CALLE DE BRAVO MURILLO - CALLE DE GARCIA DE PAREDES MADRID",40.4371724,-3.7042509
"25550","CALLE DE CARMEN MONTOYA - CALLE DE YEROS MADRID",40.4703042,-3.6979982
"25551","AVENIDA DE LAS COMUNIDADES - CALLE DE MINERVA MADRID",40.3993421,-3.6028932
"25552","CALLE DE TORROX - CALLE DE PERIANA MADRID",40.3682823,-3.6883171
"25553","BULEVAR DE INDALECIO PRIETO - BULEVAR DE INDALECIO PRIETO MADRID",40.4006907,-3.6210785
"25554","PASEO DE LA CASTELLANA - CALLE DE SAN BENITO MADRID",40.4680981,-3.6891374
"25555","CALLE DE SEBASTIAN GOMEZ - CALLE DE ANTONIO LOPEZ MADRID",40.3864198,-3.6973467
"25556","AVENIDA DE RAFAEL ALBERTI - CALLE DE LOS ANDALUCES MADRID",40.39029,-3.63897
"25557","CALLE DE NISCALO - CALLE DE DARIO APARICIO MADRID",40.4664168,-3.7663995
"25558","CALLE DEL PATRIMONIO DE LA HUMANIDAD - CALLE DE SALVADOR ALONSO MADRID",40.395324,-3.7377642
"25559","CALLE DEL DOCTOR SALGADO - CALLE DE EMILIO ORTUÑO MADRID",40.3981584,-3.6641021
"25560","CALLE  VIA DE DUBLIN - GLORIETA DE S.A.R. DON JUAN DE BORBON Y BATTEMBERG MADRID",40.4604606,-3.6154608
"25561","PLAZA DE SETUBAL - AVENIDA DE ABRANTES MADRID",40.3839876,-3.723761
"25562","CALLE DE LA DEL SOTO DEL PARRAL - CALLE DE LA DEL MANOJO DE ROSAS MADRID",40.3580863,-3.698397
"25563","CALLE DE LA IMAGEN - CALLE DEL PUERTO DE MORCUERA MADRID",40.3838184,-3.6674602
"25564","AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE SAN MODESTO MADRID",40.4901242,-3.6979347
"25565","CALLE DE LOS EVANGELIOS - CALLE DE PIEDRABUENA MADRID",40.3831346,-3.702355
"25566","PASEO DE LA CASTELLANA - PUENTE  PASO ELEVADO DE ENRIQUE DE LA MATA GOROSTIZAGA MADRID",40.4330569,-3.6885584
"25567","CALLE DE ATAPUERCA - PUENTE DE LA REINA VICTORIA MADRID",40.424704,-3.7267578
"25568","CALLE DE LOS HERMANOS GARCIA NOBLEJAS - CALLE DE PEPE ISBERT MADRID",40.4227192,-3.6271302
"25569","AVENIDA DE LA HISPANIDAD - CAÑADA  REAL DE MERINAS MADRID",40.45364,-3.58119
"25570","CALLE DE TRAFALGAR - CALLE DE ELOY GONZALO MADRID",40.4342335,-3.7016678
"25571","CALLE DE BARQUILLO - CALLE DEL ALMIRANTE MADRID",40.4224681,-3.6953797
"25572","CALLE DE LAS FLAUTAS - CALLE DE LOS PLATILLOS MADRID",40.3705197,-3.7688981
"25573","AVENIDA DEL ALCALDE CONDE DE MAYALDE - CALLE DEL PRINCIPE CARLOS MADRID",40.4864698,-3.6596091
"25574","CARRETERA DE COLMENAR - CALLE DE ADELINA PATTI MADRID",40.5247283,-3.7759558
