0 0.0807026446878755	0 0.106799531254539	0 0.0913344441981617	0 0.199063904426433	0 0.183584652844094	2 0.390569164067554	0 0.196770811819536	0 0.116671916377933	0 0.156810090722788	0 0.311989173928767	0 0.486178216338452	0 0.420572036002135	0 0.522475013874237	0 0.459528614815074	0 0.373960682162481	0 0.264560365846545	0 0.653122411600695	0 0.472271184175779	0 0.572709882535408	2 0.571466571949509	0 0.386255283737172	0 0.288499826953962	0 0.374549736302965	0 0.362584641178068	2 0.320330819304938	0 0.361216197747907	0 0.442178305763959	0 0.375693118929741	0 0.491732579708116	0 0.441850698211598	0 0.246333303520158	0 0.348073804658692	0 0.508780615039146	1 0.539876570833548	0 0.39627064101218	0 0.245917053265774	0 0.238972218644966	0 0.208380622399101	0 0.25838422636755	0 0.721894617829918	0 0.282579249807927	0 0.226262555559444	0 0.158446785426802	0 0.283669898155601	0 0.24317463988756	0 0.316791274396575	0 0.360247436390998	1 0.423480250252903	2 0.254141438887528
0 0.0548930225504264	0 0.0911446737270181	0 0.0792797136898211	0 0.165726350736984	0 0.150988612292991	0 0.318518579517342	0 0.15570915821852	0 0.0851386507075444	0 0.1247397018164	0 0.266362183413246	0 0.457787716412439	0 0.351701475695945	0 0.418579283528627	0 0.371255836742933	0 0.318245621490818	0 0.217981233254393	0 0.541841320522243	0 0.376017728115863	0 0.484811375021951	0 0.457732897607298	0 0.322757226962143	0 0.245729748752707	0 0.311232048903977	0 0.301424254999308	0 0.255483517850963	0 0.291962692051937	0 0.38978796431683	0 0.296179960102194	0 0.440571226915853	0 0.420856692679542	2 0.240707200918764	0 0.354717843459786	0 0.504249245986902	0 0.52312971948554	0 0.354048379903208	1 0.220970132025569	0 0.217724191836116	0 0.180591942443166	0 0.272305439867474	0 0.698548598606419	0 0.339314796900672	0 0.226262555559444	0 0.147235152066636	0 0.268114712024172	0 0.235402052887091	0 0.299430284806558	3 0.340033455022719	0 0.43081151370008	4 0.25385108448665
0 0.126649284289364	0 0.165290693325593	0 0.124816908218196	0 0.255380696076458	0 0.265865745555016	0 0.529245904496086	0 0.297712681358081	0 0.215139000688295	0 0.251306837846141	0 0.429029178043095	0 0.552248472487859	0 0.539157095186056	0 0.658037974578065	0 0.6927390219953	0 0.458229380717394	4 0.325481515183332	0 0.771342992802062	0 0.543345911429417	2 0.63340431660874	0 0.742511505617191	0 0.490600773367721	0 0.367007314597697	0 0.399336562130108	0 0.394406363205579	0 0.339226134229284	0 0.42022694455227	2 0.584628470434126	0 0.504266491149438	0 0.505778473850605	1 0.472680035931357	0 0.255992080528378	1 0.364158917337978	0 0.587926830690979	4 0.67788763284686	5 0.495031731588096	0 0.276069201536705	1 0.268642891307645	0 0.183093182023986	0 0.244324843383614	0 0.810581959658885	0 0.380821856002739	0 0.226262555559444	0 0.21259172412184	0 0.329012974972447	2 0.29021142726039	4 0.376743098574023	0 0.418265319429778	5 0.485073320967347	0 0.35903131809232
0 0.145167640779757	0 0.173032228634249	0 0.124808482755671	0 0.261905950564876	0 0.28223521149345	8 0.52472981440089	0 0.309117095781954	0 0.220251636160011	0 0.258521480619265	0 0.443504357260351	4 0.470382571940999	0 0.547319241704001	1 0.630930418587457	0 0.727502987335697	0 0.468471109089	0 0.330983990324977	0 0.7964399778525	0 0.573258129893765	2 0.650220794873826	0 0.778463825114619	1 0.508388395475856	0 0.376745528995905	7 0.409514047240222	0 0.402121163336016	0 0.352576684671232	1 0.459852265377313	0 0.604738879051231	0 0.518052949395476	0 0.504663785158483	0 0.481992557076027	0 0.267638867825233	0 0.387064814376386	2 0.610631831915911	0 0.703938255618163	0 0.511403202952043	2 0.283412001413556	2 0.268251496167711	0 0.187936357944757	0 0.265157447590383	3 0.857616456094915	0 0.385317281869739	0 0.226262555559444	0 0.216596087215203	0 0.331842561159136	0 0.292862531449659	1 0.384677696893338	0 0.430666480010266	0 0.497019122281608	0 0.361812044781981
0 0.143192341812505	0 0.17703600617481	0 0.129790361530116	0 0.276186795020392	0 0.294697377970979	0 0.540366370519792	0 0.315137834085792	0 0.217136807475589	0 0.261720709527643	0 0.460474340577935	0 0.493975693252239	0 0.576043012469995	0 0.651996534130017	1 0.722615723424931	0 0.481747878866662	0 0.343737094459805	0 0.821320019706608	0 0.60384087966071	0 0.678576450225062	8 0.779843831826847	0 0.527337385332696	0 0.3901322927239	1 0.4304039120545	2 0.424000985501353	0 0.368259954035861	0 0.467759158742452	0 0.619021020215569	2 0.534782477989352	0 0.544381350692379	0 0.488073256980967	0 0.282020970328113	45 0.395641916165199	0 0.633382213978231	0 0.72997040718316	0 0.533905731338623	0 0.29624726090302	0 0.281765614002341	2 0.193774231306167	0 0.280205526196059	0 0.913960732159731	0 0.397014982357788	0 0.226262555559444	0 0.223475542178514	0 0.342066519674751	0 0.304848983305918	0 0.404768414820518	0 0.469179236808642	0 0.523572453515057	0 0.376990191465395
0 0.0466405198777897	0 0.0826547620820803	0 0.0697847035079737	0 0.17972746793044	0 0.124523480620331	0 0.223334236840126	0 0.145517219394159	0 0.0698882394801619	0 0.107331805084054	0 0.237029713365765	0 0.3121548928844	0 0.297689672025511	0 0.294786484111795	0 0.373178641841365	0 0.282145107019114	0 0.193462359570224	1 0.444169096340727	0 0.344020737950322	0 0.357722294300362	0 0.38420655993208	3 0.296347866642736	0 0.226522286644605	0 0.278599933413919	0 0.269296438695872	0 0.22730836609542	0 0.268363243823871	0 0.325819128406087	2 0.258117085611573	0 0.393665348405838	0 0.365718958913019	3 0.21697510340635	0 0.301022046728606	6 0.429441897362312	0 0.432860664885653	0 0.292480371912878	0 0.194461188355571	0 0.175662748019611	1 0.143433907792453	0 0.219447774122423	0 0.739084975326357	0 0.21301307594749	0 0.226262555559444	0 0.121585062821545	0 0.208109491477969	0 0.176477939952857	1 0.23412744472967	0 0.262321831040552	0 0.326002069886156	0 0.195516422522687
0 0.0894349746934131	0 0.124191860547146	0 0.106617322093796	0 0.208434553256434	0 0.204767904431923	0 0.416238395950723	0 0.21005115551978	0 0.137988660623666	0 0.168586213869348	0 0.324562815711803	0 0.369116409123814	0 0.419873226171618	4 0.524372409517477	0 0.484799169379017	0 0.377069886156261	4 0.255290542353504	0 0.611316313500193	0 0.447466298444495	0 0.55683211546172	0 0.596135884401358	0 0.391672058464135	0 0.303558072824513	0 0.359645267587206	2 0.359595916669028	0 0.312939663318517	0 0.377828083091794	0 0.494953199796233	0 0.37888579589661	0 0.448301135104236	0 0.44144766528659	2 0.270948682509237	0 0.386810563654293	0 0.580089945053022	0 0.614508257601387	0 0.413217898015609	0 0.245619359787671	0 0.220514121723305	0 0.189571899450823	4 0.278645924474154	7 0.828283694396808	0 0.280867400777806	0 0.226262555559444	0 0.178365939873307	3 0.27393153793208	1 0.23095521412989	0 0.313962141804423	3 0.376511041892696	0 0.404804610746409	15 0.257032344702523
0 0.0515229995683571	0 0.0805532327575769	0 0.0841620575476425	0 0.150911185178933	0 0.135842436073423	0 0.30471827965911	0 0.133318848018914	0 0.077229085733618	0 0.107791883946383	0 0.229141147236902	0 0.27791894691406	0 0.310127220111328	0 0.394951194350977	0 0.323441840328412	0 0.285291808950508	0 0.189304004946395	0 0.47898679675182	0 0.358360403814154	10 0.467003468655378	0 0.449024756763378	0 0.284957917058152	0 0.216837379499683	0 0.293400135134275	0 0.279973768109421	0 0.250005833012518	0 0.29232221773257	0 0.38584133428217	0 0.262365089150866	0 0.404104399258041	0 0.379197610798073	0 0.248143157681883	3 0.360819689230818	3 0.530859902705351	0 0.49218181888885	0 0.317490422642139	0 0.204761881948001	0 0.184913496424363	0 0.173519478775036	0 0.257112265075421	3 0.717962762048087	0 0.199935201168726	0 0.226262555559444	0 0.137304448255346	3 0.222378206698632	0 0.182796501747959	0 0.244297379616343	0 0.292032688202149	0 0.32222811078724	0 0.189682437836289
1 0.0538750601275069	0 0.0786607874546985	0 0.0719204960698441	0 0.147017884532321	0 0.12970400053923	0 0.280211450349397	0 0.132040046559609	0 0.081187756895593	0 0.11392092947083	0 0.232135038128458	0 0.269402902138628	0 0.303945925053929	0 0.369465512730133	0 0.31872390537039	0 0.285116818574978	0 0.188242396668183	0 0.486344917696193	0 0.332656703881287	0 0.441724060439834	0 0.409858082805446	0 0.29322733403509	0 0.214818995140452	0 0.282144498078247	0 0.266078282361137	0 0.224339848808316	0 0.261497663083076	1 0.343826444312747	0 0.263450478172418	0 0.383088617626031	0 0.382737021250142	4 0.232033673333152	0 0.332559429819595	0 0.480131510136251	0 0.470787690010383	0 0.316345581762234	0 0.201780988659797	0 0.195907227935325	0 0.170108306581838	0 0.266846104714241	7 0.641438862493464	0 0.284241724914085	0 0.226262555559444	0 0.159343569437014	4 0.244033107859433	0 0.221064597821058	0 0.269806359912197	0 0.305805473826569	0 0.388299673368711	0 0.237033537229526
0 0.112455037195176	0 0.151834875548421	0 0.115101720252844	0 0.251637017807158	0 0.262807999263744	2 0.525355285146817	3 0.288806214681902	0 0.210950897700626	0 0.247327022013789	0 0.434055265849267	0 0.448746240009431	1 0.52910369272413	0 0.656997615131168	0 0.673293782795435	0 0.451336843140294	0 0.317622308550807	0 0.765944764063617	0 0.547501667711306	0 0.626907135492163	0 0.729281686382249	0 0.499062679757741	0 0.360483090096711	0 0.39439757095411	0 0.391182373858327	0 0.340360655163966	0 0.431270143778456	0 0.574920379379134	0 0.497905499812895	0 0.481268530230837	0 0.473335316557589	0 0.259686285699762	0 0.37528590339296	0 0.603683780725393	0 0.694055382509517	0 0.484997716151253	0 0.258432375461403	5 0.254368460715053	0 0.177532764433588	0 0.258996692681903	1 0.863039991133821	0 0.37805840618343	0 0.226262555559444	0 0.237339598495996	0 0.322545264302309	0 0.309516249586774	1 0.383142177180255	0 0.416958840560014	0 0.493702638021575	0 0.34600328463416
0 0.109805627357162	0 0.167623901578974	0 0.12162317183666	0 0.272276017466098	2 0.288911216364581	7 0.543059436192952	1 0.310913832886824	0 0.222984402524528	1 0.260107152439949	1 0.44740921602253	0 0.481472519011454	0 0.563984707687502	0 0.666614204482227	0 0.735009691837841	0 0.464057601831899	0 0.334815501814067	0 0.793560128386487	0 0.574506924846406	0 0.635701966216419	1 0.762207401509584	0 0.523188094312932	0 0.366352396914466	0 0.401230384251943	0 0.392800479306971	0 0.342970928265612	0 0.447973240259665	3 0.59766604335643	0 0.525849219318579	0 0.512919247774706	17 0.464311067621011	2 0.249123427841098	0 0.360475541492277	0 0.586647726027823	2 0.698244068798438	0 0.513222093297689	0 0.271911547212321	0 0.261957481227421	0 0.192808673300746	2 0.268497576383299	7 0.864955552444616	0 0.396650525610819	0 0.226262555559444	0 0.254248766317853	0 0.323289177428575	0 0.2939503882842	0 0.376654266654223	0 0.438573128477934	0 0.491672957987311	0 0.353982306674067
0 0.127085618986608	0 0.171722894690333	0 0.1184074203065	0 0.253989639265493	0 0.276819705471755	8 0.535949402991169	0 0.280365606092538	0 0.209466396014886	0 0.252785020434987	0 0.432486379915771	0 0.455861802600857	0 0.5640510541151	0 0.666078782333638	0 0.690103710962564	0 0.44115365321574	0 0.310735659538725	0 0.761461645250537	1 0.564772687502187	1 0.635345998952514	0 0.76315052672103	0 0.507416600633974	0 0.358044404779959	0 0.396076244652698	5 0.391758036641318	0 0.339799956835707	0 0.449041211824259	0 0.596910525476654	1 0.514994431716512	0 0.511078349024137	0 0.46611381195766	5 0.238495354977698	0 0.385372726068694	0 0.621156646067271	0 0.804397482776128	0 0.443164952526938	0 0.273216888958958	0 0.260446925419102	0 0.177893465859378	1 0.268618975956322	0 0.846573688447135	0 0.387175531693062	7 0.226262555559444	0 0.217307131441104	0 0.323564058143469	0 0.281323277219753	0 0.366056290515133	0 0.415108566803513	0 0.487071336076516	0 0.355396703181325
0 0.115612959469047	0 0.169697522845394	0 0.128712932389647	3 0.263765778951809	0 0.287559901797994	0 0.574321511275213	0 0.307706001241978	0 0.217965095253094	0 0.255761315072115	0 0.453479975268027	0 0.480254163798769	0 0.58235671307084	1 0.720238303559971	0 0.722730924217773	0 0.47267587782672	0 0.336011269380184	0 0.810749479291459	0 0.591616211108389	2 0.673522298378852	0 0.846642262800546	3 0.541823493444362	0 0.366674206520431	0 0.425763025341299	0 0.421107255767599	0 0.364525853855816	0 0.477975075007238	0 0.649735827029513	0 0.546560676342288	0 0.530588900943781	0 0.49806601117213	0 0.251495357570148	43 0.408797246543597	0 0.657562850709878	0 0.789550724270282	1 0.474796196554017	0 0.289825860525538	0 0.275046372449515	0 0.192008189549575	1 0.28326129562874	0 0.917884016379099	0 0.406271696972834	0 0.226262555559444	0 0.219356852039804	0 0.334305550694712	0 0.293591269146864	0 0.391428801277041	11 0.445377823664143	0 0.531274113257104	1 0.372990513559137
0 0.143365810532595	0 0.173805702124292	0 0.14367440649233	0 0.27446942270027	0 0.290854662715773	0 0.581895678029375	2 0.323784248204377	0 0.212242909973285	1 0.253583170981152	0 0.458565973315912	4 0.493785048030784	0 0.583157516500527	0 0.733785891775952	0 0.735098921411174	0 0.512588682622456	0 0.347410142442166	0 0.838497119837896	0 0.618997432413944	0 0.714814040490931	0 0.834421456689334	0 0.549997231355283	0 0.371160136853266	0 0.437444642467741	0 0.439164040422221	0 0.385019657252184	0 0.493658985119455	1 0.669662543560104	1 0.548997978188123	0 0.550424060010033	1 0.50591913060296	0 0.264968644317155	3 0.41776790511816	0 0.673932150398395	4 0.78223458820876	1 0.484821043175959	0 0.300713822045149	0 0.292190179540125	0 0.208074475123924	0 0.299655706436146	2 0.964604405091053	0 0.421167877433408	0 0.226262555559444	0 0.22906123496541	0 0.351782422800079	0 0.32613889569407	0 0.421707969256135	0 0.472619547591549	0 0.546447445390503	0 0.385273393296702
0 0.0682157162207142	0 0.102716056499245	0 0.0912006089665068	1 0.2001491760705	0 0.188587451764227	3 0.385256520315466	0 0.199577673577604	0 0.114685775615674	0 0.15396868450013	0 0.310161107805737	1 0.384163125414067	0 0.423328568557197	0 0.5086611903012	0 0.461183894145081	0 0.378160982395968	2 0.261075335301003	0 0.666319826768502	0 0.483534996484284	4 0.572440949958279	0 0.589449429239725	0 0.386800745189784	0 0.275268763726767	0 0.357244870762877	0 0.360334348277511	0 0.31615365321574	0 0.381300846635253	0 0.467366408941468	0 0.358020885774359	0 0.472355895425752	0 0.444711317904542	0 0.217054245311171	0 0.327639316521008	3 0.466367557165727	0 0.492555154975458	12 0.350418680340457	0 0.248856627570798	0 0.244531745198459	0 0.196340867918931	0 0.271078684422357	0 0.669209653646041	0 0.228890688957727	0 0.226262555559444	0 0.157864067476289	0 0.288873382797279	0 0.253442643987914	1 0.335906907064556	10 0.344512107389649	0 0.460518838130569	0 0.292455257553427
0 0.0546036989242187	0 0.0932104739461262	0 0.0912657180904231	1 0.177821273751512	0 0.173102747867386	0 0.345705450252524	1 0.181524307947765	0 0.096527607648246	0 0.134966431012961	0 0.27911742631933	0 0.338766521687461	0 0.382008337897079	0 0.448054107024114	0 0.433798548487241	0 0.339422998401755	0 0.228853968587283	0 0.570994492738797	0 0.39483555677165	0 0.506065258516045	0 0.523657422800079	0 0.35176288298796	0 0.237492332658546	0 0.322283812851832	0 0.327727808303877	0 0.276277235307614	1 0.320857580105821	0 0.40946507535765	0 0.307909699581908	0 0.440466524341161	0 0.420608578163951	0 0.208585935180972	43 0.293596132005486	0 0.411002698392904	4 0.484190410343758	0 0.368692802029444	0 0.228192802337048	0 0.225292748174616	0 0.174977154034306	0 0.247188123403213	3 0.554456850005993	0 0.286665472204999	0 0.226262555559444	0 0.149900255485948	0 0.27419679417632	0 0.238020928456778	0 0.300024765998981	5 0.311167108031281	0 0.445291967275133	0 0.273925397066124
0 0.10848584178934	0 0.166406477564994	1 0.123963431417448	0 0.246372638230388	0 0.265767037905508	0 0.531144522383733	0 0.301316152933477	1 0.210810905400203	0 0.242871329576873	0 0.429029736697815	0 0.457570052945334	0 0.535811646061946	2 0.655876426796526	0 0.6817356063935	0 0.467640241325189	0 0.318340741259231	0 0.766032483598017	0 0.544622545759983	0 0.640199065367194	0 0.752762660553669	0 0.50217673788113	0 0.340789304833848	0 0.392228138990817	0 0.387577294359921	0 0.334207070000039	0 0.434894035373509	0 0.585068589601737	0 0.505575103337162	0 0.493393530022515	0 0.468698188266312	0 0.243740282809036	3 0.367745137653793	0 0.611332222751437	0 0.702268847435613	0 0.496709844420095	0 0.277425604475915	0 0.251736487826503	1 0.174312579474796	1 0.258446566688832	0 0.841834657427175	0 0.374806885621291	0 0.226262555559444	0 0.209828626092232	0 0.315478044540884	0 0.280378718059396	0 0.369363122528261	0 0.416370446847646	0 0.480259419065285	0 0.354308846346784
0 0.104116091796769	0 0.171822911217456	0 0.121740377449972	3 0.251320746324469	0 0.276124766841527	0 0.548422571133588	0 0.306022819244228	0 0.217145556994365	0 0.253192845226846	0 0.441384057210187	1 0.465695592882742	0 0.552794101041424	4 0.68125294775454	0 0.72277510518912	0 0.476156663947585	0 0.328457518169834	0 0.792481605819372	0 0.572745885339943	0 0.65596800070733	0 0.775596170335631	0 0.513352588257218	0 0.35247792140663	0 0.405579547057496	0 0.403225600369757	0 0.346516670749775	0 0.454173997702854	0 0.61389828659202	2 0.522975787613733	0 0.500769082700452	0 0.472760483983064	0 0.255866066255245	0 0.384635954397508	3 0.62270080145592	0 0.709523753971309	7 0.522361750872933	0 0.276177074411851	0 0.258851013194274	0 0.17753045804703	1 0.268541323977181	0 0.875343856087915	0 0.39191359490243	0 0.226262555559444	0 0.212755048472334	0 0.324023699529859	0 0.291567797104493	0 0.383143614601197	0 0.430620399211377	0 0.49139984800836	0 0.361604324725103
0 0.131129648334458	0 0.170533404596265	0 0.123440520416047	0 0.236420304964035	4 0.26009005847271	0 0.537367736441162	0 0.290593011678224	0 0.212630805305708	0 0.247360804877954	0 0.42579844219679	0 0.456819567231495	0 0.530635063897777	1 0.668651974141422	2 0.686991474728149	0 0.465994658755307	0 0.32060822765859	0 0.769465660157922	2 0.554547151421823	1 0.654736007063471	2 0.777320919224443	0 0.504906386131669	0 0.347652458062175	0 0.400813099510296	0 0.396634435106069	0 0.346383726672811	0 0.444680769830387	0 0.606324423775318	0 0.507426322321503	0 0.510329659141474	2 0.477745053988361	0 0.261756760785564	0 0.383358034479088	1 0.632659270406794	0 0.711820210999506	0 0.507197825273456	0 0.288610529929626	0 0.256589515027654	0 0.184470428839058	0 0.267177492737899	1 0.879080775557344	0 0.385627123841522	0 0.226262555559444	0 0.222091030607352	0 0.33145490041526	0 0.282025115359602	0 0.371580882495907	1 0.419934417495927	0 0.489788061656609	2 0.351997029052291
0 0.169494188457933	0 0.1631938225049	0 0.121009769696312	1 0.245991307774693	0 0.268247607492699	0 0.555722677440241	0 0.291481121512821	0 0.211752936921803	0 0.250418761690329	1 0.437754951255459	0 0.461622914704449	0 0.54793792774146	22 0.688296727013348	0 0.694503098625872	0 0.475181204777327	0 0.32561334126623	0 0.788287669819186	0 0.576106495960904	0 0.661668081939704	0 0.792589923179225	0 0.521201792369597	0 0.355274977420102	1 0.403529488570436	0 0.407947108363585	1 0.352279687117209	0 0.458042610686715	0 0.616331968408404	0 0.52147849816978	0 0.50574697558301	3 0.482902436993284	3 0.250664963427012	43 0.372383064386004	0 0.634723223556038	0 0.722883296974222	0 0.522108127001733	0 0.277170158484885	0 0.267299548524831	1 0.185565935934805	0 0.265733822139782	3 0.895214013229272	0 0.411545718278908	0 0.226262555559444	0 0.213400179656786	0 0.320979062253271	0 0.287283643844033	0 0.379082258114693	0 0.439178886827891	0 0.503240863419179	0 0.359077982192461
0 0.151506667133308	0 0.16534327522981	0 0.130147391656492	0 0.259755627656165	0 0.274707020743489	0 0.558621181840221	1 0.296532238212932	0 0.206541140237287	0 0.246307703076331	0 0.439859502171825	3 0.47442423561441	0 0.560162830097599	22 0.701977641229732	0 0.68917010490349	0 0.482594514993983	3 0.333623817356712	0 0.806377412062849	0 0.587491210710684	0 0.672282629718523	0 0.788662432965665	0 0.518775195996699	1 0.362885677252663	0 0.427102038234051	0 0.459103126811469	3 0.375094786453412	5 0.475044781627919	1 0.636062820076905	0 0.522242622809592	0 0.534151121688307	0 0.501397355691811	0 0.274848147240791	0 0.415550005574436	1 0.660033948132853	23 0.754328678589344	0 0.530876754928721	0 0.294171667617105	0 0.277812970286634	0 0.196774149643992	1 0.287363726245056	0 0.922757498337591	0 0.396109463979481	0 0.226262555559444	2 0.224272331688424	0 0.338909948574273	0 0.302832705312319	0 0.393598924975793	0 0.451563441788479	0 0.52865134084292	0 0.371202222766637
0 0.0724314329378551	0 0.100512369991974	0 0.0903835780638779	0 0.191718511854397	0 0.185262553615107	4 0.380426889021104	0 0.193259271869991	0 0.111340542936805	0 0.149820197389144	0 0.302458614776187	1 0.375870132882206	0 0.40608540551622	0 0.498849229959019	0 0.447490573203659	0 0.374682795002185	0 0.254729212115556	0 0.633828531713714	0 0.458110534689823	0 0.542393720976925	0 0.555346623037561	0 0.377987138057834	0 0.261824897876231	1 0.353787576939679	0 0.349892422583425	1 0.313678268528564	0 0.352925626969305	0 0.438165377518936	0 0.35852858221003	0 0.474930878801666	1 0.443563028782581	3 0.256532487935386	0 0.368040840228014	3 0.550575320364069	0 0.534364963859572	0 0.399981895226532	18 0.253993110757159	0 0.225102758237186	0 0.186787079651796	0 0.259370734609596	2 0.707603623467376	0 0.249476695448417	0 0.226262555559444	0 0.168498232597207	1 0.283806145047987	0 0.235916774577398	3 0.310824710196495	0 0.368459734714591	0 0.407547584882831	0 0.251125771415905
0 0.0559619220942848	1 0.0872722235264006	0 0.0784517694900274	2 0.16419647164504	5 0.148136158066862	0 0.312862861987035	0 0.154627295498748	0 0.0936227674144589	0 0.130954776653951	0 0.274189891778174	1 0.319723380126374	0 0.354087177592013	2 0.420639064851433	0 0.371612153924127	0 0.322668722868804	0 0.216433929467213	0 0.501764037593317	0 0.376028863867033	2 0.466005985055437	0 0.449586184218201	0 0.319846285459647	0 0.230212272535537	0 0.30875290641066	5 0.303049582272975	0 0.254479996655739	1 0.300718574114787	1 0.380874718557146	0 0.286308035109351	0 0.428593427361495	0 0.415571018593977	0 0.218423472820106	0 0.34594248358007	0 0.47377142149256	5 0.478596343867754	5 0.337197704126273	18 0.227750964263003	1 0.204431750682682	0 0.178414742744705	0 0.269654700241487	0 0.593478016603824	0 0.285752408617526	0 0.226262555559444	1 0.148442585657789	0 0.266993743291717	0 0.212913912964249	0 0.299415094669793	0 0.320609491477969	0 0.394091449970252	0 0.246496627870652
0 0.129861815933457	0 0.159186362551107	0 0.127069011204384	0 0.250502033198985	0 0.265109122701955	0 0.559025647614986	0 0.292131343106115	0 0.211227965795215	0 0.247390699067107	0 0.439395583242922	0 0.462176811044623	0 0.53597105878185	0 0.695744346964143	0 0.673637116625252	0 0.462380144171943	0 0.319898738902694	0 0.765236726082629	0 0.555270710110944	0 0.629975022426398	0 0.750227669769829	1 0.496853239311154	0 0.344479145752247	0 0.394485627008463	0 0.393126433601707	0 0.33814556866039	0 0.437070544453388	0 0.587198633278709	0 0.497065321663719	0 0.490640348114187	0 0.474219042952638	1 0.236892734788476	0 0.368773081116902	0 0.597995426918186	0 0.685015963010923	0 0.494976430142496	0 0.274698905644697	0 0.250923949182795	0 0.17633853257848	1 0.25568499982501	0 0.845771357575333	0 0.366595928133044	0 0.226262555559444	0 0.228021208833514	0 0.325455353230681	0 0.283193086352082	10 0.373307575722224	0 0.428143410445759	0 0.481481851831483	0 0.355165002961874
0 0.133939122709953	0 0.174958955239113	0 0.141581411135595	0 0.266694253384691	0 0.289542639969616	0 0.572665755987587	1 0.320319685788068	0 0.230517738191066	0 0.270086950773263	0 0.47072061036643	1 0.485375577070534	0 0.584897866162385	0 0.704567082143815	0 0.724405389185076	0 0.492815972044614	0 0.345122046065244	0 0.839515932733024	0 0.601048192349421	0 0.676836063490192	0 0.786335657788822	0 0.527593434181248	0 0.374087963623539	0 0.425797013856546	0 0.423774609063168	0 0.366375161866097	5 0.475000238623239	0 0.630436002294818	0 0.534060081823705	0 0.533187799671018	0 0.502285852910568	0 0.251884873183827	0 0.384264464412791	0 0.636528307609748	0 0.714629584261754	8 0.544225452215513	1 0.293748199457622	0 0.27827436157678	0 0.191147625769472	0 0.268332793779675	0 0.908962132082735	0 0.382691377123959	0 0.226262555559444	0 0.236945134684259	0 0.350351914855209	0 0.306618719303772	0 0.406886527490988	0 0.450394603296819	0 0.520919474428906	0 0.371221018029194
0 0.0515730145480296	0 0.0864294781495351	0 0.0771922005074035	0 0.160965154269456	2 0.153765744272954	0 0.317169326520375	0 0.159558393302453	0 0.0864064976426297	0 0.115071240526216	0 0.252195934779143	0 0.316717076174845	8 0.338160415687415	0 0.412864792436416	0 0.362917179090034	0 0.319179425962243	0 0.217466789326587	0 0.533545879335611	0 0.369737959866753	0 0.479369555727067	0 0.4691311509117	5 0.308348521600543	0 0.230346892324431	0 0.305893608543838	0 0.296326618702638	0 0.252863531530156	0 0.289444951739775	0 0.378920132844021	0 0.274143063157167	0 0.41010569418682	0 0.400998173526852	0 0.213102307150884	0 0.333141055480291	0 0.498574878381689	5 0.469660168690722	0 0.328383461345523	0 0.217277148117509	0 0.192193679347636	0 0.164618823059704	0 0.228844757288349	0 0.645680362580058	0 0.214681317527536	0 0.226262555559444	0 0.157545584992825	1 0.24572347645606	0 0.211771979992081	8 0.255324446738763	0 0.282921425432712	0 0.337974744722374	0 0.220879657174411
0 0.119295034517782	0 0.162831273637748	0 0.123241292981957	4 0.255731964153736	0 0.274106139440109	0 0.546646054258682	0 0.301878621079768	0 0.262967679634763	0 0.249713704770628	0 0.430312450462283	0 0.46394242698674	0 0.546777235850379	0 0.67240010132776	0 0.698334173015833	2 0.472248644158966	0 0.332031308010997	0 0.791469802494196	0 0.562286233348075	2 0.649826759528226	0 0.761440542645154	0 0.509907296979008	0 0.351697191742173	0 0.410478401070817	0 0.408497949279456	0 0.351870161030032	0 0.463929711138615	0 0.619146092378789	0 0.51804509726324	0 0.515066671333077	7 0.489245044384512	0 0.251220719897443	43 0.380316264423638	0 0.613297168655724	23 0.706145856422341	1 0.527009427943002	0 0.279540883992639	0 0.260929898855563	0 0.181506860698081	0 0.268046976166311	0 0.865070171140587	0 0.383256730547494	0 0.226262555559444	0 0.219820576534957	0 0.333874208034532	0 0.292498551468558	0 0.380212161247798	0 0.42829419381934	0 0.494861324293831	0 0.362263779195848
0 0.121851631493601	1 0.169696859333287	0 0.128738766825452	2 0.265973790559166	2 0.284191175040928	1 0.574132576354134	0 0.319058333726211	0 0.240440814216757	0 0.253184338750258	0 0.458494322689553	0 0.489599272040038	0 0.575425273318153	0 0.701505167215803	0 0.713532127825993	0 0.491020421991806	0 0.347788996605187	0 0.817080541339457	0 0.601806218839782	0 0.678816126651496	0 0.789938818989956	0 0.527619139405577	1 0.370671827961743	0 0.431391914892049	0 0.436953189796783	1 0.378273778275528	0 0.480204862496821	0 0.624682184330082	0 0.535657654213634	0 0.544669209860124	0 0.500716635669213	0 0.265782349563367	0 0.400779866198268	0 0.638700054830318	0 0.734214701524749	8 0.552067040158945	0 0.29100767693071	0 0.282916272938322	0 0.204075136978577	0 0.297839087600182	0 0.923021442154015	0 0.392030521654642	0 0.226262555559444	0 0.229899438864196	0 0.349817426708198	0 0.313919123337105	8 0.410130290056269	0 0.458458451451837	0 0.528348440835754	0 0.376081537737647
